country,year,category,sumPrice,meanPrice,medianPrice
COL,2019,pulses and nuts,62.42,1.0950877192982456,0.87
COL,2019,vegetables and fruits,218.36,0.5869892473118279,0.51
CPV,2019,cereals and tubers,49.83,0.906,0.86
DJI,2019,cereals and tubers,400.49,1.6346530612244898,0.68
DJI,2019,miscellaneous food,23.610000000000003,0.6745714285714287,0.68
DJI,2019,non-food,37.24,0.866046511627907,0.85
DJI,2019,oil and fats,54.03,1.5008333333333337,1.69
DJI,2019,pulses and nuts,31.24,1.3016666666666663,1.41
DOM,2019,cereals and tubers,953.53,17.657962962962962,20.945
DOM,2019,"meat, fish and eggs",12.08,1.0066666666666666,0.985
DOM,2019,pulses and nuts,1450.13,30.211041666666663,1.06
ECU,2019,cereals and tubers,914.92,6.266575342465753,0.73
EGY,2019,cereals and tubers,15.94,0.498125,0.48
EGY,2019,"meat, fish and eggs",100.703,3.4725172413793106,1.65
EGY,2019,milk and dairy,18.79,1.1052941176470588,1.47
EGY,2019,miscellaneous food,5.95,0.85,0.85
EGY,2019,oil and fats,104.92,2.9144444444444444,1.615
EGY,2019,pulses and nuts,22.21,1.3064705882352945,1.15
EGY,2019,vegetables and fruits,17.87,0.5956666666666667,0.455
ETH,2019,cereals and tubers,6538.65,38.92053571428571,40.05
ETH,2019,"meat, fish and eggs",1030.15,68.67666666666668,68.75
ETH,2019,milk and dairy,14.42,1.8025,1.89
ETH,2019,miscellaneous food,7.88,0.8755555555555555,0.87
ETH,2019,non-food,11.45,0.7633333333333333,0.65
GHA,2019,cereals and tubers,28880.55,23.595220588235293,17.83
GHA,2019,"meat, fish and eggs",5439.81,23.050042372881357,13.08
GHA,2019,pulses and nuts,1309.389,9.092979166666666,0.405
GHA,2019,vegetables and fruits,3523.545,5.212344674556213,0.915
GIN,2019,cereals and tubers,487.36,0.728490284005979,0.66
GIN,2019,"meat, fish and eggs",771.47,2.825897435897436,3.0
GIN,2019,miscellaneous food,44.86,0.8464150943396226,0.85
GIN,2019,oil and fats,246.82,1.2592857142857143,1.3
GIN,2019,pulses and nuts,137.1,0.8462962962962962,0.82
GMB,2019,cereals and tubers,523.81,0.9593589743589742,0.66
GMB,2019,"meat, fish and eggs",618.919,2.210425,2.44
GMB,2019,milk and dairy,169.12,1.8791111111111112,0.765
GMB,2019,miscellaneous food,249.484,0.9822204724409448,0.74
GMB,2019,non-food,170.64,0.992093023255814,1.0
GMB,2019,oil and fats,161.91,1.513177570093458,1.6
GMB,2019,pulses and nuts,188.74,1.1037426900584797,0.73
GMB,2019,vegetables and fruits,397.58,0.9181986143187066,0.75
GNB,2019,cereals and tubers,160.04,1.0961643835616437,0.865
GNB,2019,miscellaneous food,30.51,0.7441463414634146,0.85
GNB,2019,oil and fats,100.86,1.8338181818181816,1.79
GTM,2019,cereals and tubers,3717.11,25.81326388888889,19.645
GTM,2019,"meat, fish and eggs",1403.01,35.97461538461538,1.82
GTM,2019,milk and dairy,8.129999999999999,1.626,1.63
GTM,2019,miscellaneous food,812.0,21.945945945945947,19.23
GTM,2019,pulses and nuts,3318.98,48.80852941176471,50.36
GTM,2019,vegetables and fruits,7744.48,20.48804232804233,11.405
HND,2019,cereals and tubers,17254.03,261.4246969696969,32.855
HND,2019,pulses and nuts,4016.17,223.12055555555557,40.675
HTI,2019,cereals and tubers,746.58,1.99088,2.03
HTI,2019,miscellaneous food,151.07,2.9051923076923076,2.915
HTI,2019,oil and fats,341.09,5.984035087719298,6.06
HTI,2019,pulses and nuts,646.77,5.052890625,4.82
IDN,2019,cereals and tubers,2.16,0.7200000000000001,0.6
IDN,2019,"meat, fish and eggs",57.28,4.773333333333333,3.175
IDN,2019,milk and dairy,1.48,0.74,0.74
IDN,2019,miscellaneous food,4.37,0.874,0.86
IDN,2019,oil and fats,2.99,0.9966666666666668,1.0
IDN,2019,vegetables and fruits,41.83,3.4858333333333333,3.19
IND,2019,cereals and tubers,2862.71,2.428083121289228,0.38
IND,2019,milk and dairy,191.88,0.6396,0.62
IND,2019,miscellaneous food,2001.9,2.0282674772036473,0.57
IND,2019,oil and fats,2040.85,1.4162734212352532,1.36
IND,2019,pulses and nuts,1187.46,1.0814754098360655,1.05
IND,2019,vegetables and fruits,277.73,0.5445686274509804,0.49
IRN,2019,cereals and tubers,2.78,2.78,2.78
IRN,2019,"meat, fish and eggs",5.12,5.12,5.12
IRN,2019,miscellaneous food,1.03,1.03,1.03
IRN,2019,non-food,36.06,3.0050000000000003,2.99
IRN,2019,oil and fats,1.79,1.79,1.79
IRN,2019,pulses and nuts,1.97,1.97,1.97
IRQ,2019,cereals and tubers,469.83,0.7387264150943396,0.74
IRQ,2019,"meat, fish and eggs",2656.513,4.176907232704402,3.16
IRQ,2019,milk and dairy,1582.22,3.338016877637131,3.37
IRQ,2019,miscellaneous food,1080.39,2.264968553459119,0.84
IRQ,2019,non-food,4116.49,6.4724685534591195,1.26
IRQ,2019,oil and fats,198.35,1.2474842767295595,1.26
IRQ,2019,pulses and nuts,482.15,1.516194968553459,1.68
IRQ,2019,vegetables and fruits,363.89,1.1552063492063491,0.84
JOR,2019,cereals and tubers,887.74,1.0274768518518518,1.06
JOR,2019,"meat, fish and eggs",4867.37,5.773867141162515,3.13
JOR,2019,milk and dairy,2228.17,3.868350694444445,2.9650000000000003
JOR,2019,miscellaneous food,196.17,0.6811458333333333,0.58
JOR,2019,non-food,1690.56,3.913333333333333,1.06
JOR,2019,oil and fats,1725.02,5.989652777777778,5.085
JOR,2019,pulses and nuts,901.97,2.152673031026253,2.04
JOR,2019,vegetables and fruits,1566.77,1.453404452690167,1.03
JPN,2019,cereals and tubers,665.09,8.313625,4.39
JPN,2019,milk and dairy,38.98,1.949,1.965
JPN,2019,miscellaneous food,35.69,1.7845,1.79
JPN,2019,vegetables and fruits,63.99,1.59975,1.62
KAZ,2019,cereals and tubers,36.12,0.37625,0.335
KAZ,2019,"meat, fish and eggs",216.83,4.517291666666667,4.47
KAZ,2019,milk and dairy,12.47,0.5421739130434783,0.64
KAZ,2019,oil and fats,57.68,1.2016666666666669,1.1949999999999998
KEN,2019,cereals and tubers,5713.4400000000005,16.754956011730208,0.79
KEN,2019,milk and dairy,5.21,0.4341666666666666,0.44
KEN,2019,non-food,36.82,1.0227777777777778,1.01
KEN,2019,oil and fats,21.86,1.8216666666666663,1.815
KEN,2019,pulses and nuts,4203.92,30.244028776978418,1.05
KGZ,2019,cereals and tubers,1211.43,0.7310983705491854,0.7
KGZ,2019,"meat, fish and eggs",3747.56,3.239031979256698,3.6
KGZ,2019,milk and dairy,1793.49,2.1979044117647057,0.75
KGZ,2019,miscellaneous food,432.15,0.6459641255605381,0.67
KGZ,2019,non-food,271.23,0.6081390134529149,0.62
KGZ,2019,oil and fats,1388.3,3.057929515418502,1.48
KGZ,2019,pulses and nuts,866.4399999999999,1.3068476621417795,1.15
KGZ,2019,vegetables and fruits,1466.39,0.8384162378502001,0.54
KHM,2019,cereals and tubers,148.31,0.4663836477987421,0.46
KHM,2019,"meat, fish and eggs",1953.73,2.8731323529411763,2.72
KHM,2019,miscellaneous food,29.51,0.2634821428571429,0.25
KHM,2019,non-food,2077.06,7.113219178082192,7.11
KHM,2019,oil and fats,621.23,3.075396039603961,4.09
KHM,2019,pulses and nuts,27.68,0.7688888888888888,0.865
KHM,2019,vegetables and fruits,381.51,0.6812678571428571,0.63
LAO,2019,cereals and tubers,585.46,0.7583678756476684,0.8
LAO,2019,"meat, fish and eggs",5798.306,4.491329202168861,4.31
LAO,2019,miscellaneous food,111.15,0.8550000000000001,0.86
LAO,2019,non-food,1364.7,5.639256198347107,1.0550000000000002
LAO,2019,oil and fats,378.36,1.4954940711462452,1.44
LAO,2019,vegetables and fruits,223.89,1.749140625,1.71
LBN,2019,"meat, fish and eggs",2064.46,2.335361990950226,1.77
LBN,2019,milk and dairy,437.43,1.4980479452054796,1.49
LBN,2019,non-food,11172.04,12.454894091415827,11.7
LBN,2019,oil and fats,1321.51,7.104892473118279,6.97
LBN,2019,pulses and nuts,937.01,1.6044691780821918,1.59
LBN,2019,vegetables and fruits,124.62,0.7245348837209302,0.66
LBR,2019,cereals and tubers,10266.23,22.563142857142857,28.29
LBR,2019,miscellaneous food,31.93,1.1825925925925926,1.22
LBR,2019,non-food,1578.63,3.0416763005780343,3.52
LBR,2019,oil and fats,646.77,3.6748295454545454,3.61
LBR,2019,pulses and nuts,131.41,0.7775739644970414,0.76
LBY,2019,cereals and tubers,3595.49,1.7870228628230616,1.59
LBY,2019,"meat, fish and eggs",16474.79,10.41390012642225,6.83
LBY,2019,milk and dairy,1689.11,2.1381139240506326,2.05
LBY,2019,miscellaneous food,4760.83,2.410546835443038,1.8
LBY,2019,non-food,10817.53,6.385791027154664,3.17
LBY,2019,oil and fats,1352.74,3.4246582278481013,3.42
LBY,2019,pulses and nuts,1219.9,1.5441772151898736,1.45
LBY,2019,vegetables and fruits,2838.37,2.401328257191201,2.16
LKA,2019,cereals and tubers,10.35,0.5175,0.52
LSO,2019,cereals and tubers,1172.03,3.8301633986928105,4.59
LSO,2019,oil and fats,121.52,1.2927659574468084,1.3
LSO,2019,pulses and nuts,154.34,0.8388043478260869,0.83
MDG,2019,cereals and tubers,184.17,0.5828164556962024,0.6
MDG,2019,miscellaneous food,108.6,0.7387755102040816,0.73
MDG,2019,oil and fats,176.66,1.1699337748344372,1.15
MEX,2019,cereals and tubers,59.14,0.7125301204819278,0.68
MEX,2019,pulses and nuts,67.27,1.05109375,1.09
MLI,2019,cereals and tubers,1185.4,0.4569776407093293,0.43
MLI,2019,pulses and nuts,707.8,0.8610705596107056,0.85
MMR,2019,cereals and tubers,50.85,0.4842857142857143,0.46
MMR,2019,miscellaneous food,31.55,0.2894495412844037,0.24
MMR,2019,non-food,505.872,2.662484210526316,2.13
MMR,2019,oil and fats,136.98,1.356237623762376,1.21
MMR,2019,pulses and nuts,122.73,1.1578301886792453,1.08
MNG,2019,cereals and tubers,53.12,0.5365656565656566,0.46
MNG,2019,"meat, fish and eggs",283.2,3.112087912087912,3.08
MNG,2019,milk and dairy,30.53,0.6938636363636363,0.685
MOZ,2019,cereals and tubers,766.78,0.6598795180722892,0.66
MOZ,2019,miscellaneous food,205.15,1.0413705583756343,1.04
MOZ,2019,oil and fats,230.09,1.2573224043715847,1.13
MOZ,2019,pulses and nuts,971.95,1.1354556074766355,1.13
MRT,2019,cereals and tubers,553.5,0.7050955414012738,0.66
MRT,2019,"meat, fish and eggs",41672.12,170.78737704918035,97.115
MRT,2019,milk and dairy,405.46,3.754259259259259,3.78
MRT,2019,miscellaneous food,68.56,0.6176576576576577,0.6
MRT,2019,non-food,2462.77,19.391889763779528,18.8
MRT,2019,oil and fats,149.12,1.19296,1.12
MRT,2019,pulses and nuts,191.05,1.8730392156862743,1.875
MWI,2019,cereals and tubers,651.55,0.6744824016563147,0.29
MWI,2019,non-food,28.58,1.1432,1.2
MWI,2019,pulses and nuts,565.74,0.8036079545454545,0.86
NAM,2019,cereals and tubers,361.425,0.8405232558139535,0.815
NER,2019,cereals and tubers,6513.91,3.8521052631578945,0.37
NGA,2019,cereals and tubers,40835.21,15.231335322640806,2.21
NGA,2019,"meat, fish and eggs",1755.721,2.9557592592592594,3.35
NGA,2019,milk and dairy,484.21,3.271689189189189,3.27
NGA,2019,miscellaneous food,171.61,0.5758724832214765,0.57
NGA,2019,non-food,125.216,0.6078446601941747,0.48
NGA,2019,oil and fats,608.24,1.5168079800498753,1.52
NGA,2019,pulses and nuts,17998.64,16.83689429373246,1.79
NGA,2019,vegetables and fruits,365.108,0.4341355529131985,0.33
NIC,2019,cereals and tubers,1048.63,9.447117117117118,0.66
NIC,2019,"meat, fish and eggs",133.97,2.3098275862068967,2.345
NIC,2019,milk and dairy,30.0,2.0,1.98
NIC,2019,miscellaneous food,64.49,1.2645098039215683,0.39
NIC,2019,non-food,36.4,3.64,3.5700000000000003
NIC,2019,oil and fats,16.89,1.055625,1.0550000000000002
NIC,2019,pulses and nuts,834.17,20.85425,0.6
NIC,2019,vegetables and fruits,57.21,0.4651219512195122,0.3
NPL,2019,cereals and tubers,370.09,0.4967651006711409,0.44
NPL,2019,"meat, fish and eggs",1005.784,2.389035629453682,2.88
NPL,2019,milk and dairy,90.61,0.707890625,0.665
NPL,2019,oil and fats,481.43,1.620976430976431,1.58
NPL,2019,pulses and nuts,707.96,1.2464084507042257,1.09
NPL,2019,vegetables and fruits,820.05,0.892328618063112,0.7
PAK,2019,cereals and tubers,64.53,0.3730057803468208,0.32
PAK,2019,"meat, fish and eggs",71.04,0.9472,0.92
PAK,2019,milk and dairy,24.53,0.628974358974359,0.65
PAK,2019,miscellaneous food,19.8,0.4604651162790698,0.46
PAK,2019,non-food,275.33,2.2754545454545454,0.82
PAK,2019,oil and fats,118.25,1.4246987951807228,1.42
PAK,2019,pulses and nuts,125.23,1.0435833333333333,1.0550000000000002
PAN,2019,cereals and tubers,478.33,11.388809523809524,0.9
PAN,2019,pulses and nuts,2103.73,35.6564406779661,1.13
PER,2019,cereals and tubers,109.27,1.0308490566037736,0.8
PER,2019,"meat, fish and eggs",20.73,2.3033333333333332,2.33
PER,2019,miscellaneous food,6.73,0.673,0.67
PER,2019,oil and fats,20.86,2.086,2.095
PHL,2019,cereals and tubers,293.86,0.7632727272727273,0.71
PHL,2019,"meat, fish and eggs",892.037,2.973456666666667,3.365
PHL,2019,pulses and nuts,91.79,1.582586206896552,1.565
PHL,2019,vegetables and fruits,402.34,1.166202898550725,1.03
PRY,2019,cereals and tubers,32.02,0.592962962962963,0.59
PSE,2019,cereals and tubers,6879.84,17.242706766917294,2.12
PSE,2019,"meat, fish and eggs",4197.08,8.91099787685775,4.46
PSE,2019,milk and dairy,2844.11,6.449229024943311,2.25
PSE,2019,miscellaneous food,429.57,1.5851291512915129,0.85
PSE,2019,non-food,217.01,1.2330113636363635,1.27
PSE,2019,oil and fats,1324.01,7.834378698224852,7.75
PSE,2019,pulses and nuts,384.76,2.046595744680851,1.98
PSE,2019,vegetables and fruits,626.48,1.2070905587668594,1.12
RUS,2019,cereals and tubers,20.95,0.3080882352941176,0.31
RWA,2019,cereals and tubers,814.205,0.5117567567567568,0.44
RWA,2019,"meat, fish and eggs",518.49,2.2348706896551724,2.22
RWA,2019,miscellaneous food,244.06,0.6650136239782016,0.43
RWA,2019,oil and fats,491.99,1.679146757679181,1.68
RWA,2019,pulses and nuts,97.22,0.5037305699481865,0.48
RWA,2019,vegetables and fruits,69.771,0.196538028169014,0.2
SDN,2019,cereals and tubers,7551.81,19.41339331619537,2.04
SDN,2019,"meat, fish and eggs",1105.65,6.1425,6.22
SDN,2019,milk and dairy,591.11,7.578333333333333,7.455
SDN,2019,miscellaneous food,108.93,0.8784677419354839,0.89
SDN,2019,non-food,10.94,1.5628571428571427,1.56
SDN,2019,oil and fats,213.38,2.27,2.29
SDN,2019,pulses and nuts,82.2,2.2216216216216216,2.11
SDN,2019,vegetables and fruits,214.5,1.153225806451613,1.16
SEN,2019,cereals and tubers,617.78,0.4341391426563598,0.43
SLE,2019,cereals and tubers,210.98,0.5235235732009925,0.46
SLE,2019,"meat, fish and eggs",777.22,3.809901960784314,3.805
SLE,2019,miscellaneous food,548.63,5.127383177570094,5.25
SLE,2019,oil and fats,319.63,1.426919642857143,1.125
SLE,2019,pulses and nuts,198.95,1.0202564102564102,1.04
SLV,2019,cereals and tubers,1096.55,15.229861111111113,15.07
SLV,2019,pulses and nuts,1354.36,30.780909090909095,47.45
SOM,2019,cereals and tubers,19532.59,24.914017857142856,22.645
SOM,2019,"meat, fish and eggs",53801.49,498.1619444444444,280.07
SOM,2019,milk and dairy,5283.02,51.291456310679614,53.91
SOM,2019,non-food,8479.92,34.89679012345679,38.78
SOM,2019,oil and fats,5465.45,48.79866071428571,55.129999999999995
SSD,2019,cereals and tubers,4490.22,9.740173535791758,2.29
SSD,2019,"meat, fish and eggs",12167.17,85.08510489510489,74.39
SSD,2019,miscellaneous food,262.03,1.7468666666666666,1.62
SSD,2019,non-food,911.79,3.2218727915194343,2.33
SSD,2019,oil and fats,337.36,3.5511578947368423,3.11
SSD,2019,pulses and nuts,539.18,3.190414201183432,2.67
SWZ,2019,cereals and tubers,370.63,1.597543103448276,0.83
SWZ,2019,miscellaneous food,65.44,0.8389743589743589,0.99
SWZ,2019,non-food,18.71,0.8134782608695652,0.89
SWZ,2019,oil and fats,9.52,1.36,1.37
SWZ,2019,pulses and nuts,121.82,2.971219512195122,1.59
SWZ,2019,vegetables and fruits,27.18,0.906,0.91
SYR,2019,cereals and tubers,532431.956,189.61251994301995,0.7
SYR,2019,"meat, fish and eggs",93845.62,55.398831168831165,2.64
SYR,2019,milk and dairy,1349.1,1.306001936108422,0.66
SYR,2019,miscellaneous food,316.48,0.4688592592592593,0.47
SYR,2019,non-food,5160.33,3.8338261515601784,2.215
SYR,2019,oil and fats,514.14,1.460625,1.26
SYR,2019,pulses and nuts,1912.01,1.4452078609221466,1.21
SYR,2019,vegetables and fruits,2237.91,0.8137854545454545,0.58
TCD,2019,cereals and tubers,569.879,0.3946530470914127,0.26
TCD,2019,"meat, fish and eggs",42346.1,50.47210965435042,30.01
TCD,2019,pulses and nuts,320.24,0.5759712230215828,0.5
TGO,2019,cereals and tubers,80.41,0.4542937853107344,0.39
THA,2019,cereals and tubers,12.44,0.3554285714285714,0.35
THA,2019,"meat, fish and eggs",18.51,1.5425000000000002,1.565
TJK,2019,cereals and tubers,72.44,0.411590909090909,0.37
TJK,2019,"meat, fish and eggs",319.53000000000003,3.0431428571428576,3.71
TJK,2019,milk and dairy,8.58,0.4766666666666667,0.48
TJK,2019,miscellaneous food,162.0,1.8409090909090908,2.49
TJK,2019,non-food,439.74,3.43546875,1.005
TJK,2019,oil and fats,60.76,1.3809090909090909,1.38
TJK,2019,pulses and nuts,104.06,1.3874666666666666,1.25
TJK,2019,vegetables and fruits,21.47,0.315735294117647,0.305
TUR,2019,cereals and tubers,164.97,0.8547668393782384,0.73
TUR,2019,"meat, fish and eggs",845.732,4.672552486187845,4.71
TUR,2019,milk and dairy,888.66,6.732272727272727,1.225
TUR,2019,miscellaneous food,1126.54,4.267196969696969,4.42
TUR,2019,non-food,543.395,3.417578616352201,0.88
TUR,2019,oil and fats,204.73,3.4121666666666663,4.475
TUR,2019,pulses and nuts,296.53,2.3722399999999997,1.83
TUR,2019,vegetables and fruits,352.6,1.1193650793650791,0.74
TZA,2019,cereals and tubers,14966.53,10.09887314439946,0.54
TZA,2019,"meat, fish and eggs",1862.27,3.0182658022690436,3.04
TZA,2019,miscellaneous food,227.89,1.1281683168316832,1.13
TZA,2019,non-food,17.99,0.9468421052631578,0.95
TZA,2019,oil and fats,857.4,2.606079027355623,2.13
TZA,2019,pulses and nuts,14083.75,14.982712765957446,0.9
TZA,2019,vegetables and fruits,575.076,0.4974705882352941,0.45
UGA,2019,cereals and tubers,207.62,0.430746887966805,0.4
UGA,2019,oil and fats,136.58,1.5520454545454547,1.485
UGA,2019,pulses and nuts,102.74,0.8089763779527559,0.82
UKR,2019,cereals and tubers,1726.21,0.6927006420545746,0.65
UKR,2019,"meat, fish and eggs",4791.72,3.3673366127898805,3.6
UKR,2019,milk and dairy,1377.19,2.395113043478261,2.29
UKR,2019,miscellaneous food,119.41,0.5553953488372093,0.56
UKR,2019,non-food,2403.538,1.1215762949136725,0.71
UKR,2019,oil and fats,1199.78,1.9044126984126983,1.58
UKR,2019,vegetables and fruits,492.15,0.49215,0.43
VEN,2019,non-food,0.0019,0.0003166666666666,0.0003199999999999
VNM,2019,cereals and tubers,1.08,0.36,0.36
YEM,2019,cereals and tubers,1550.26,1.821692126909518,1.4
YEM,2019,"meat, fish and eggs",42738.15,96.2570945945946,7.02
YEM,2019,miscellaneous food,334.99,0.8815526315789474,1.01
YEM,2019,non-food,13739.44,10.322644628099177,4.01
YEM,2019,oil and fats,360.74,1.9290909090909092,1.89
YEM,2019,pulses and nuts,1761.58,2.2997127937336814,2.3
YEM,2019,vegetables and fruits,697.76,1.8606933333333333,1.71
ZAF,2019,cereals and tubers,8.35,0.2319444444444444,0.2
ZMB,2019,cereals and tubers,940.16,0.5022222222222222,0.33
ZMB,2019,non-food,16.67,1.1113333333333335,1.08
ZMB,2019,pulses and nuts,1359.15,1.3131884057971015,1.26
ZWE,2019,cereals and tubers,0.00475,0.0002638888888888,0.00026
ZWE,2019,"meat, fish and eggs",0.0247,0.0019,0.0017
ZWE,2019,miscellaneous food,0.00802,0.0002227777777777,0.00021
ZWE,2019,non-food,0.01397,0.0002253225806451,0.00023
AFG,2020,cereals and tubers,1039.49,0.6129068396226415,0.49
AFG,2020,miscellaneous food,220.678,0.4056580882352941,0.435
AFG,2020,non-food,4320.47,3.553018092105263,1.015
AFG,2020,oil and fats,361.69,1.3297426470588236,1.31
AFG,2020,pulses and nuts,328.82,1.2088970588235295,1.16
AGO,2020,cereals and tubers,56.61,1.179375,1.375
AGO,2020,milk and dairy,246.2,20.51666666666667,20.82
AGO,2020,miscellaneous food,10.6,2.12,2.12
AGO,2020,oil and fats,68.04,3.78,4.04
ARG,2020,cereals and tubers,50.52,0.8148387096774194,0.645
ARG,2020,"meat, fish and eggs",6.7,3.35,3.35
ARG,2020,milk and dairy,9.57,0.7975,0.785
ARG,2020,miscellaneous food,10.75,0.8958333333333334,0.88
ARM,2020,cereals and tubers,946.27,1.044448123620309,0.93
ARM,2020,"meat, fish and eggs",2449.165,3.716487101669195,4.22
ARM,2020,milk and dairy,686.97,2.602159090909091,2.44
ARM,2020,miscellaneous food,407.43,1.0288636363636363,0.58
ARM,2020,non-food,185.7,0.7034090909090909,0.67
ARM,2020,oil and fats,197.81,1.498560606060606,1.47
ARM,2020,pulses and nuts,691.64,1.894904109589041,1.61
ARM,2020,vegetables and fruits,712.82,0.7714502164502165,0.57
BDI,2020,cereals and tubers,1658.689,0.5846630243214663,0.49
BDI,2020,"meat, fish and eggs",6119.74,6.263807574206755,4.28
BDI,2020,miscellaneous food,243.18,0.6049253731343284,0.61
BDI,2020,non-food,1185.1,1.555249343832021,1.56
BDI,2020,oil and fats,1006.32,1.4500288184438042,1.32
BDI,2020,pulses and nuts,408.06,0.6963481228668942,0.69
BDI,2020,vegetables and fruits,556.381,0.5900116648992576,0.52
BEN,2020,cereals and tubers,3428.329,0.7249585536054134,0.68
BEN,2020,"meat, fish and eggs",2235.58,4.0944688644688645,2.32
BEN,2020,miscellaneous food,106.11,1.7984745762711865,1.71
BEN,2020,oil and fats,1251.97,1.4440253748558247,1.37
BEN,2020,pulses and nuts,1636.82,0.878593666129898,0.84
BEN,2020,vegetables and fruits,4246.199,1.3306797242243809,0.55
BFA,2020,cereals and tubers,8662.07,4.412669383596536,0.33
BFA,2020,pulses and nuts,642.95,0.6410269192422732,0.6
BGD,2020,cereals and tubers,1336.71,2.7279795918367347,0.42
BGD,2020,oil and fats,207.58,0.9435454545454546,0.94
BGD,2020,pulses and nuts,140.66,0.8629447852760735,0.84
BLR,2020,cereals and tubers,26.03,0.7230555555555556,0.525
BOL,2020,cereals and tubers,6653.34,8.800714285714285,1.33
BOL,2020,"meat, fish and eggs",577.482,2.6859627906976744,1.95
BOL,2020,milk and dairy,42.39,0.7065,0.73
BOL,2020,miscellaneous food,74.53,0.730686274509804,0.765
BTN,2020,cereals and tubers,166.45,0.4140547263681591,0.41
BTN,2020,miscellaneous food,1.18,0.118,0.12
BTN,2020,oil and fats,282.66,1.3589423076923075,1.32
BTN,2020,pulses and nuts,202.2,1.0212121212121212,1.04
CAF,2020,cereals and tubers,411.788,0.5942106782106782,0.42
CAF,2020,"meat, fish and eggs",1371.48,4.71298969072165,4.56
CAF,2020,milk and dairy,82.23,5.482,5.51
CAF,2020,miscellaneous food,411.6,1.4752688172043011,1.67
CAF,2020,non-food,33.3,0.6529411764705881,0.83
CAF,2020,oil and fats,393.64,1.6066938775510204,1.46
CAF,2020,pulses and nuts,462.3,0.8822519083969466,0.83
CAF,2020,vegetables and fruits,26.91,1.681875,1.765
CHN,2020,cereals and tubers,62.45,0.4625925925925926,0.49
CIV,2020,cereals and tubers,151.62,0.5357597173144877,0.55
CIV,2020,"meat, fish and eggs",547.48,3.4871337579617836,2.72
CIV,2020,miscellaneous food,4.05,1.35,1.42
CIV,2020,non-food,0.49,0.49,0.49
CIV,2020,oil and fats,23.48,1.5653333333333337,1.53
CIV,2020,pulses and nuts,70.95,0.9719178082191782,0.93
CIV,2020,vegetables and fruits,3.47,0.5783333333333333,0.595
CMR,2020,cereals and tubers,20180.72,17.397172413793104,9.17
CMR,2020,"meat, fish and eggs",798.83,3.025871212121212,2.71
CMR,2020,milk and dairy,48.34,4.834,4.93
CMR,2020,miscellaneous food,57.54,1.1508,1.315
CMR,2020,non-food,43.36,5.42,5.92
CMR,2020,oil and fats,1500.22,9.037469879518072,2.19
CMR,2020,pulses and nuts,17082.52,38.73587301587302,39.83
CMR,2020,vegetables and fruits,8178.51,35.4048051948052,5.18
COD,2020,cereals and tubers,1081.572,0.618041142857143,0.5
COD,2020,"meat, fish and eggs",4996.17,4.355858761987794,4.16
COD,2020,miscellaneous food,623.06,1.1711654135338343,1.025
COD,2020,non-food,513.83,1.1002783725910066,1.02
COD,2020,oil and fats,629.52,1.3685217391304347,1.265
COD,2020,pulses and nuts,578.86,1.2034511434511437,1.09
COD,2020,vegetables and fruits,116.89,0.675664739884393,0.5
COG,2020,cereals and tubers,168.94,1.1731944444444444,1.105
COG,2020,"meat, fish and eggs",405.88,4.018613861386139,4.26
COG,2020,oil and fats,113.37,1.5967605633802815,1.55
COG,2020,pulses and nuts,162.29,2.3520289855072463,2.35
COG,2020,vegetables and fruits,17.89,2.5557142857142856,2.4
COL,2020,cereals and tubers,16311.53,15.60911961722488,0.68
COL,2020,"meat, fish and eggs",2290.403,3.2213825597749643,3.15
COL,2020,milk and dairy,1092.94,4.407016129032258,3.435
COL,2020,miscellaneous food,572.97,1.519814323607427,0.71
COL,2020,non-food,1487.49,45.07545454545455,2.23
COL,2020,oil and fats,270.46,1.669506172839506,1.5550000000000002
COL,2020,pulses and nuts,236.34,1.1585294117647058,1.04
COL,2020,vegetables and fruits,945.302,0.531665916760405,0.47
CPV,2020,cereals and tubers,58.9,1.0709090909090908,0.91
DJI,2020,cereals and tubers,147.6,0.6473684210526316,0.68
DJI,2020,miscellaneous food,25.040000000000003,0.6767567567567568,0.68
DJI,2020,non-food,23.05,0.8232142857142858,0.79
DJI,2020,oil and fats,68.23,1.5867441860465117,1.69
DJI,2020,pulses and nuts,29.64,1.482,1.41
DOM,2020,cereals and tubers,776.89,16.185208333333332,10.54
DOM,2020,"meat, fish and eggs",11.5,0.9583333333333334,0.95
DOM,2020,pulses and nuts,1759.5,33.198113207547166,1.09
ECU,2020,cereals and tubers,513.94,2.294375,0.685
ECU,2020,miscellaneous food,8.07,0.6725,0.67
ECU,2020,oil and fats,27.62,1.8413333333333337,1.6
ECU,2020,pulses and nuts,79.9,1.5075471698113208,1.49
ECU,2020,vegetables and fruits,315.75,0.7720048899755502,0.51
EGY,2020,cereals and tubers,18.53,0.5294285714285715,0.53
EGY,2020,"meat, fish and eggs",63.552,3.0262857142857142,1.65
EGY,2020,milk and dairy,18.16,1.2106666666666668,1.7
EGY,2020,miscellaneous food,7.1,0.8875,0.89
EGY,2020,oil and fats,124.23,3.10575,1.65
EGY,2020,pulses and nuts,28.3,1.4894736842105265,1.18
EGY,2020,vegetables and fruits,21.91,0.7555172413793103,0.46
ETH,2020,cereals and tubers,121532.63,50.78672377768492,46.31
ETH,2020,"meat, fish and eggs",110066.89,152.23636237897648,63.03
ETH,2020,milk and dairy,115.68,1.101714285714286,0.98
ETH,2020,miscellaneous food,2404.39,15.41275641025641,3.81
