country,category,sumPrice,meanPrice,medianPrice
IDN,cereals and tubers,826.35,0.9401023890784983,0.94
IDN,"meat, fish and eggs",6498.7699999999995,5.161850675138999,3.28
IDN,miscellaneous food,835.53,1.1383242506811988,1.14
IDN,oil and fats,784.47,1.1468859649122807,1.13
IDN,vegetables and fruits,6317.03,2.947750816612226,2.65
IND,cereals and tubers,62.98,0.4435211267605634,0.44
IND,milk and dairy,22.62,0.706875,0.675
IND,miscellaneous food,182.65,1.2684027777777778,0.59
IND,oil and fats,400.5,1.6757322175732217,1.63
IND,pulses and nuts,226.37,1.4699350649350649,1.44
IND,vegetables and fruits,38.05,0.5284722222222222,0.51
IRN,cereals and tubers,373.56,6.226,5.305
IRN,"meat, fish and eggs",2138.09,48.592954545454546,22.619999999999997
IRN,milk and dairy,283.73,7.881388888888889,9.635
IRN,miscellaneous food,759.17,15.816041666666665,12.485
IRN,non-food,586.26,9.770999999999999,10.34
IRN,oil and fats,294.38,12.265833333333333,12.14
IRN,pulses and nuts,1295.52,26.99,25.0
IRN,vegetables and fruits,614.52,8.535,7.495
IRQ,cereals and tubers,1142.299,0.8759961656441717,0.76
IRQ,"meat, fish and eggs",7967.615,7.377421296296296,5.605
IRQ,milk and dairy,2443.43,3.770725308641975,4.005
IRQ,miscellaneous food,1565.82,2.386920731707317,1.15
IRQ,non-food,8679.46,3.65297138047138,2.29
IRQ,oil and fats,415.57,1.8889545454545453,1.72
IRQ,pulses and nuts,1316.07,2.030972222222222,1.96
IRQ,vegetables and fruits,751.9,0.8702546296296296,0.76
JOR,cereals and tubers,971.4,1.1243055555555554,1.2
JOR,"meat, fish and eggs",5474.86,6.336643518518518,3.45
JOR,milk and dairy,2427.22,4.2139236111111105,1.73
JOR,miscellaneous food,221.13,0.7678125,0.785
JOR,non-food,1871.6399999999999,3.2493749999999997,1.125
JOR,oil and fats,1876.79,6.539337979094077,7.97
JOR,pulses and nuts,996.8,2.3074074074074074,2.31
JOR,vegetables and fruits,1943.85,1.813292910447761,1.1150000000000002
KEN,cereals and tubers,4080.56,3.2411119936457506,0.77
KEN,"meat, fish and eggs",910.115,4.790078947368421,4.65
KEN,milk and dairy,235.55,0.9384462151394423,0.78
KEN,miscellaneous food,349.587,0.6881633858267716,0.95
KEN,oil and fats,568.45,2.1053703703703706,2.09
KEN,pulses and nuts,6194.2699999999995,15.144914425427872,1.27
KEN,vegetables and fruits,3101.096,8.24759574468085,0.9
KGZ,cereals and tubers,1441.69,0.9534986772486773,0.89
KGZ,"meat, fish and eggs",4218.38,4.184900793650794,4.01
KGZ,milk and dairy,2176.14,2.7066417910447758,1.0
KGZ,miscellaneous food,512.64,0.7911111111111111,0.92
KGZ,non-food,324.39,0.7835507246376812,0.79
KGZ,oil and fats,1757.72,4.068796296296297,3.395
KGZ,pulses and nuts,981.28,1.5284735202492212,1.3
KGZ,vegetables and fruits,2165.67,1.2814615384615384,0.955
KHM,cereals and tubers,645.78,0.6263627546071775,0.63
KHM,"meat, fish and eggs",11935.32,2.810294325406169,2.45
KHM,milk and dairy,148.78,0.44148367952522255,0.44
KHM,miscellaneous food,1544.18,0.9352998182919443,0.77
KHM,oil and fats,3960.65,6.296740858505564,6.23
KHM,pulses and nuts,2463.63,1.804857142857143,1.61
KHM,vegetables and fruits,9018.775,0.8888995663315592,0.74
LAO,cereals and tubers,747.75,0.6904432132963989,0.75
LAO,"meat, fish and eggs",6551.905,3.6953778905809362,3.89
LAO,miscellaneous food,180.81,1.0045,1.005
LAO,non-food,331.13,1.03478125,1.03
LAO,oil and fats,654.99,1.8043801652892562,1.79
LAO,vegetables and fruits,308.23,1.712388888888889,1.74
LBN,cereals and tubers,728.62,1.4930737704918033,0.93
LBN,"meat, fish and eggs",824.02,4.2917708333333335,3.145
LBN,milk and dairy,1029.02,10.718958333333333,6.04
LBN,miscellaneous food,1575.11,4.101848958333333,1.9249999999999998
LBN,non-food,2309.9700000000003,13.74982142857143,16.04
LBN,oil and fats,1316.01,13.7084375,7.734999999999999
LBN,pulses and nuts,961.0,3.3368055555555554,1.96
LBN,vegetables and fruits,421.39,1.4236148648648648,0.85
LBR,cereals and tubers,5534.7,12.782217090069283,15.78
LBR,miscellaneous food,1359.04,6.898680203045685,6.66
LBR,non-food,3920.74,3.7590987535953975,4.17
LBR,oil and fats,1007.14,4.577909090909091,4.49
LBR,pulses and nuts,271.05,1.2907142857142857,1.1949999999999998
LBY,cereals and tubers,726.47,0.7504855371900827,0.67
LBY,"meat, fish and eggs",4408.82,5.831772486772486,3.775
LBY,milk and dairy,349.67,0.9250529100529101,0.83
LBY,miscellaneous food,915.08,0.9683386243386244,1.03
LBY,non-food,17.01,1.4175000000000002,1.455
LBY,oil and fats,328.62,1.7387301587301587,1.7
LBY,pulses and nuts,259.91,0.6875925925925926,0.63
LBY,vegetables and fruits,450.65,0.7947971781305114,0.75
LKA,cereals and tubers,924.82,0.8700094073377235,0.8
LKA,"meat, fish and eggs",12226.28,4.421801084990959,4.01
LKA,miscellaneous food,914.77,3.019042904290429,2.89
LKA,pulses and nuts,2728.98,2.2951892346509672,2.42
LKA,vegetables and fruits,4039.36,1.0577009688400105,0.98
LSO,cereals and tubers,1422.75,4.923010380622838,5.82
LSO,oil and fats,174.66,1.8385263157894736,1.81
LSO,pulses and nuts,223.55,1.1954545454545455,1.14
MDA,cereals and tubers,89.54,1.0534117647058825,0.88
MDA,"meat, fish and eggs",123.93,4.131,3.475
MDA,milk and dairy,63.43,2.265357142857143,1.1949999999999998
MDA,miscellaneous food,11.81,1.3122222222222222,1.32
MDA,oil and fats,162.08,8.104000000000001,13.190000000000001
MDA,pulses and nuts,21.189999999999998,1.926363636363636,1.93
MDA,vegetables and fruits,63.12,1.2138461538461538,0.895
MLI,cereals and tubers,2459.17,0.7046332378223495,0.67
MLI,"meat, fish and eggs",87610.5,76.31576655052265,5.85
MLI,milk and dairy,643.94,2.9950697674418607,3.57
MLI,miscellaneous food,290.76,0.6906413301662707,0.49
MLI,non-food,1435.5,3.338372093023256,3.29
MLI,oil and fats,436.85,1.9766968325791856,1.83
MLI,pulses and nuts,1399.01,1.1610041493775933,1.15
MLI,vegetables and fruits,511.252,0.9080852575488455,0.83
MMR,cereals and tubers,894.88,1.1256352201257862,1.02
MMR,"meat, fish and eggs",2149.65,2.660457920792079,2.15
MMR,miscellaneous food,446.40999999999997,0.5511234567901234,0.44
MMR,oil and fats,2487.35,4.614749536178107,4.38
MMR,pulses and nuts,2532.7,3.2222646310432568,2.5949999999999998
MMR,vegetables and fruits,2730.04,2.0297695167286247,1.41
MOZ,cereals and tubers,4337.56,10.182065727699532,1.25
MOZ,"meat, fish and eggs",599.8100000000001,3.2247849462365594,3.545
MOZ,miscellaneous food,195.09,1.0960112359550562,1.24
MOZ,non-food,206.59,1.9128703703703704,1.89
MOZ,oil and fats,263.26,2.460373831775701,2.29
MOZ,pulses and nuts,462.66,1.5319867549668875,1.57
MOZ,vegetables and fruits,876.8,1.4835871404399323,1.02
MRT,cereals and tubers,406.17,0.8156024096385542,0.76
MRT,"meat, fish and eggs",41067.7,191.01255813953486,120.48
MRT,milk and dairy,289.47,4.1952173913043485,4.06
MRT,miscellaneous food,66.38,1.0057575757575756,1.01
MRT,non-food,2948.46,21.67985294117647,21.384999999999998
MRT,oil and fats,114.2,1.7303030303030305,1.605
MRT,pulses and nuts,145.76,2.2775,2.3049999999999997
MRT,vegetables and fruits,24.81,1.654,1.27
MWI,cereals and tubers,265.45,0.4624564459930313,0.44
MWI,pulses and nuts,2056.43,1.5758084291187737,1.44
NER,cereals and tubers,929.87,0.7147348193697156,0.62
NGA,cereals and tubers,2009.01,2.027255297679112,1.75
NGA,"meat, fish and eggs",1592.25,2.539473684210526,2.6
NGA,milk and dairy,390.54,2.3526506024096387,2.33
NGA,miscellaneous food,228.768,0.7039015384615385,0.13
NGA,oil and fats,474.63,1.43392749244713,1.3
NGA,pulses and nuts,1563.42,2.4737658227848103,2.35
NGA,vegetables and fruits,282.38100000000003,0.301367129135539,0.22
NIC,cereals and tubers,22.29,0.7686206896551724,0.66
NIC,"meat, fish and eggs",103.06,2.6425641025641027,2.44
NIC,milk and dairy,14.3,3.575,3.525
NIC,miscellaneous food,3.4,0.425,0.425
NIC,oil and fats,15.14,1.8925,1.875
NIC,pulses and nuts,6.3,0.9,0.92
NIC,vegetables and fruits,34.69,0.7884090909090908,0.515
NPL,cereals and tubers,379.2,0.5762917933130699,0.54
NPL,"meat, fish and eggs",1129.4,2.465938864628821,2.965
NPL,milk and dairy,136.01,0.8774838709677418,0.75
NPL,oil and fats,595.35,1.831846153846154,1.73
NPL,pulses and nuts,925.01,1.567813559322034,1.41
NPL,vegetables and fruits,996.75,0.9593358999037536,0.74
PAK,cereals and tubers,94.82,0.5326966292134832,0.505
PAK,"meat, fish and eggs",93.76,1.2843835616438357,1.25
PAK,milk and dairy,26.37,0.7127027027027028,0.72
PAK,miscellaneous food,19.41,0.5245945945945946,0.52
PAK,non-food,284.53000000000003,2.1886923076923077,1.01
PAK,oil and fats,152.52,1.9065,1.88
PAK,pulses and nuts,180.94,1.4591935483870968,1.245
PHL,cereals and tubers,3492.7,1.2220783764870538,0.98
PHL,"meat, fish and eggs",32742.86,4.612969850662158,4.36
PHL,pulses and nuts,1712.3799999999999,1.9090078037904123,1.88
PHL,vegetables and fruits,14233.04,1.5657909790979099,1.47
PSE,cereals and tubers,3287.32,51.364375,11.355
PSE,"meat, fish and eggs",1934.29,22.75635294117647,15.88
PSE,milk and dairy,703.84,9.023589743589744,2.715
PSE,miscellaneous food,258.8,5.881818181818182,2.54
PSE,non-food,342.9,10.085294117647058,1.4700000000000002
PSE,oil and fats,365.84000000000003,13.549629629629631,9.66
PSE,pulses and nuts,112.06,2.3345833333333332,2.185
PSE,vegetables and fruits,422.87,3.742212389380531,2.29
RWA,cereals and tubers,795.48,0.5814912280701755,0.58
RWA,"meat, fish and eggs",570.99,2.7853170731707317,2.92
RWA,miscellaneous food,230.14,0.7496416938110749,0.44
RWA,oil and fats,469.72,1.8940322580645161,1.87
RWA,pulses and nuts,89.92,0.5416867469879518,0.55
RWA,vegetables and fruits,75.834,0.2511059602649007,0.23
SDN,cereals and tubers,2242.17,6.71308383233533,5.645
SDN,"meat, fish and eggs",3617.39,17.907871287128714,15.03
SDN,milk and dairy,2503.95,27.216847826086955,24.84
SDN,miscellaneous food,885.46,4.236650717703349,3.54
SDN,non-food,30.84,3.084,2.95
SDN,oil and fats,867.27,7.674955752212389,6.75
SDN,pulses and nuts,725.96,7.641684210526316,7.51
SDN,vegetables and fruits,1255.61,6.406173469387754,5.045
SEN,cereals and tubers,1424.86,0.651215722120658,0.66
SEN,pulses and nuts,1056.49,1.1597036223929749,1.22
SLE,cereals and tubers,490.53000000000003,0.9272778827977316,0.97
SLE,"meat, fish and eggs",1270.06,4.669338235294117,4.405
SLE,miscellaneous food,169.74,0.8704615384615385,0.67
SLE,oil and fats,300.11,1.4023831775700935,1.18
SLE,pulses and nuts,400.46,1.0428645833333332,0.99
SLE,vegetables and fruits,458.076,1.1836589147286822,0.7
SOM,cereals and tubers,89454.36558138921,46.859280032157784,45.77
SOM,"meat, fish and eggs",891245.7864624942,1644.3649196724984,563.38
SOM,milk and dairy,15136.879679003372,58.67007627520687,60.730000000000004
SOM,miscellaneous food,19452.561395347304,36.982055884690695,36.095
SOM,non-food,28349.65718637235,51.265202868666094,49.3
SOM,oil and fats,23914.86823124711,85.4102436830254,91.47
SOM,pulses and nuts,21033.56895512524,74.85255855916455,70.42
SOM,vegetables and fruits,22310.82967900337,76.406950955491,79.23
SSD,cereals and tubers,7030.3,6.28266309204647,2.69
SSD,"meat, fish and eggs",19961.54,46.74833723653396,45.93
SSD,miscellaneous food,642.24,1.9700613496932515,1.795
SSD,non-food,2922.01,2.4825913338997454,2.08
SSD,oil and fats,638.79,3.735614035087719,3.61
SSD,pulses and nuts,1416.38,3.4047596153846156,3.0999999999999996
SSD,vegetables and fruits,1332.87,2.519603024574669,2.06
SWZ,cereals and tubers,288.86,1.5364893617021278,0.91
SWZ,miscellaneous food,51.55,0.8887931034482758,0.855
SWZ,non-food,1.1,1.1,1.1
SWZ,oil and fats,48.55,1.942,2.06
SWZ,pulses and nuts,65.17,1.916764705882353,1.85
SWZ,vegetables and fruits,29.42,0.919375,0.895
SYR,cereals and tubers,3121.052,0.7406388229710489,0.77
SYR,"meat, fish and eggs",175504.0,56.287363694676074,3.605
SYR,milk and dairy,2009.53,1.8904327375352774,1.8
SYR,miscellaneous food,771.64,0.7171375464684014,0.885
SYR,non-food,22499.172,2.293961256117455,1.06
SYR,oil and fats,1047.65,1.8283595113438047,1.85
SYR,pulses and nuts,3404.28,2.0988162762022196,2.065
SYR,vegetables and fruits,4138.724,0.835430763019782,0.58
TCD,cereals and tubers,12.15,0.5785714285714286,0.48
TCD,"meat, fish and eggs",78.91,39.455,39.455
TCD,pulses and nuts,6.91,0.86375,0.75
TJK,cereals and tubers,525.67,0.5959977324263038,0.47
TJK,"meat, fish and eggs",2135.2,4.533333333333333,4.02
TJK,milk and dairy,167.97,0.7432300884955753,0.66
TJK,miscellaneous food,1262.54,2.7994235033259423,1.24
TJK,non-food,3549.418,3.0054343776460626,1.0
TJK,oil and fats,335.21,1.4325213675213675,1.37
TJK,pulses and nuts,565.64,1.6490962099125364,1.64
TJK,vegetables and fruits,1125.814,1.1813368310598111,0.81
TLS,cereals and tubers,562.95,1.2158747300215984,1.0
TLS,"meat, fish and eggs",217.6,1.8133333333333332,0.245
TLS,miscellaneous food,123.86,0.9312781954887218,0.75
TLS,non-food,26.490000000000002,1.3245,1.33
TLS,oil and fats,85.39,1.3998360655737705,1.37
TLS,pulses and nuts,230.87,3.119864864864865,3.2800000000000002
TLS,vegetables and fruits,684.01,3.73775956284153,2.88
TUR,cereals and tubers,36.4,0.8465116279069768,0.66
TUR,"meat, fish and eggs",209.22299999999998,5.6546756756756755,4.62
TUR,milk and dairy,180.65,4.753947368421053,1.21
TUR,miscellaneous food,354.71999999999997,4.8591780821917805,1.46
TUR,non-food,234.151,5.853775000000001,1.1949999999999998
TUR,oil and fats,42.4,2.8266666666666667,3.42
TUR,pulses and nuts,75.99,2.053783783783784,1.66
TUR,vegetables and fruits,89.8,0.9452631578947368,0.83
TZA,cereals and tubers,72242.24,55.87180201082754,54.99
TZA,pulses and nuts,24835.69,101.37016326530612,101.35
UGA,cereals and tubers,803.05,0.5279750164365549,0.51
UGA,"meat, fish and eggs",674.33,6.075045045045045,5.94
UGA,milk and dairy,47.92,0.46076923076923076,0.48
UGA,miscellaneous food,42.51,0.4208910891089109,0.43
UGA,non-food,880.982,0.7817054125998225,0.61
UGA,oil and fats,639.46,1.973641975308642,1.92
UGA,pulses and nuts,356.96,0.9833608815426996,1.04
UGA,vegetables and fruits,52.49,0.5197029702970297,0.46
UKR,cereals and tubers,1688.4,0.7591726618705036,0.68
UKR,"meat, fish and eggs",3129.28,4.027387387387388,4.31
UKR,milk and dairy,1595.97,2.8756216216216215,2.82
UKR,miscellaneous food,164.82,0.796231884057971,0.8
UKR,non-food,2734.11,1.3759989934574737,1.25
UKR,oil and fats,1344.51,2.485231053604436,2.06
UKR,vegetables and fruits,441.46,0.5051029748283753,0.45
VEN,cereals and tubers,1430.43,1.0410698689956333,1.01
VEN,"meat, fish and eggs",5115.89,3.8465338345864666,4.505
VEN,milk and dairy,1500.09,5.4154873646209385,5.37
VEN,miscellaneous food,5208.8,5.008461538461539,1.45
VEN,oil and fats,1279.45,2.3433150183150184,2.36
VEN,pulses and nuts,1249.71,2.78953125,2.78
VEN,vegetables and fruits,1744.441,1.084851368159204,0.99
YEM,cereals and tubers,2342.9,4.47118320610687,3.88
YEM,"meat, fish and eggs",122709.81,326.35587765957445,250.02
YEM,miscellaneous food,827.17,3.2438039215686274,2.0
YEM,non-food,22865.78,24.53409871244635,8.0
YEM,oil and fats,1362.56,8.516,8.6
YEM,pulses and nuts,3697.74,8.091334792122538,8.47
YEM,vegetables and fruits,1278.55,4.824716981132076,4.0
ZMB,cereals and tubers,25521.52,7.508537805236834,8.32
ZMB,"meat, fish and eggs",9138.27,3.8219447929736514,3.13
ZMB,milk and dairy,613.3199999999999,2.159577464788732,0.56
ZMB,miscellaneous food,1691.76,0.863583460949464,0.97
ZMB,oil and fats,5003.28,2.8606518010291593,1.64
ZMB,pulses and nuts,1567.37,1.1644650817236255,1.34
ZMB,vegetables and fruits,395.67,0.48908529048207666,0.43
ZWE,cereals and tubers,3.69468,0.047367692307692305,0.0435
ZWE,"meat, fish and eggs",13.2053,0.40016060606060605,0.0065
ZWE,miscellaneous food,4.55146,0.07461409836065573,0.076
ZWE,non-food,7.868658,0.062949264,0.034
ZWE,oil and fats,5.60637,0.14015925,0.135
ZWE,pulses and nuts,3.0513500000000002,0.08974558823529412,0.0006950000000000001
